depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.98,24.67,14.31,7.16
5-15cm,39.11,25.17,13.94,13.94
15-30cm,39.17,25.57,13.6,20.4
30-60cm,40.12,26.85,13.27,39.8
60-100cm,39.8,26.29,13.51,54.04
