depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.43,22.69,15.74,7.87
5-15cm,37.33,21.96,15.37,15.37
15-30cm,37.85,22.66,15.19,22.78
30-60cm,40.11,26.49,13.63,40.88
60-100cm,39.81,25.97,13.83,55.33
