property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,56,54,54,54,54
soc,642,550,275,159,113
clay,359,368,413,436,439
sand,270,266,242,238,226
silt,370,366,344,326,335
bdod,129,132,135,134,134
cec,258,245,229,205,201
