property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,61.04819277108434,60.21686746987952,61.04819277108434,61.04819277108434,61.4578313253012
soc,187.18292682926833,178.69512195121953,139.96341463414635,108.2439024390244,59.56097560975611
clay,351.1566265060241,345.34939759036143,424.26506024096386,493.66265060240966,491.9156626506024
sand,377.09638554216866,370.3614457831326,313.7590361445783,276.710843373494,268.86746987951807
silt,271.77108433734935,284.3132530120482,261.9759036144578,230.433734939759,238.40963855421685
bdod,125.9268292682927,130.2560975609756,134.0,134.07317073170734,135.13414634146343
cec,155.4457831325301,102.39759036144578,96.01204819277108,90.12048192771084,92.06024096385543
