depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,41.03,25.04,16.0,8.0
5-15cm,39.19,24.06,15.14,15.14
15-30cm,38.36,24.13,14.23,21.34
30-60cm,39.53,26.63,12.9,38.69
60-100cm,40.36,27.79,12.58,50.31
