property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.0,56.0,57.0,57.0,58.0
soc,393.75,299.25,187.875,94.375,54.75
clay,384.0,383.0,401.0,381.0,368.0
sand,250.0,252.0,246.0,258.0,263.0
silt,366.0,365.0,353.0,361.0,370.0
bdod,129.0,133.625,135.25,138.375,139.75
cec,202.0,193.0,189.0,166.0,153.0
