depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,24.92,13.44,11.48,5.74
5-15cm,25.42,13.83,11.59,11.59
15-30cm,30.28,18.54,11.74,17.61
30-60cm,35.91,23.69,12.22,36.66
60-100cm,36.97,24.75,12.22,48.88
