depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.11,18.38,11.72,5.86
5-15cm,29.18,17.76,11.42,11.42
15-30cm,28.05,16.83,11.22,16.83
30-60cm,29.54,18.15,11.39,34.17
60-100cm,29.29,18.02,11.27,45.08
