crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,133.13,-0.217,-1.202,-0.928,-0.638,101.57,0.0,0.4566,54.34,24.4177,72.0,25.9298,194.09,18.3395,194.09,57.2013,36.0963,MEDIUM
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,133.13,0.548,-0.183,-0.226,-0.287,203.63,43.94,0.5794,42.06,67.9826,183.37,29.217,194.09,20.5281,194.09,61.6013,45.638,NOT_SUITABLE
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,133.13,1.01,-0.252,-0.482,-0.514,222.87,0.0,0.7558,24.42,49.7047,122.09,20.9679,122.09,14.632,122.09,43.8494,42.9934,HIGH
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,133.13,-1.173,-0.648,-1.218,-0.839,42.42,0.0,0.3202,67.98,4.7291,10.71,2.0968,10.71,1.4157,10.71,41.4543,46.7774,LOW
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,133.13,-0.543,-0.281,-1.009,-0.623,123.54,0.0,0.503,49.7,0.0,0.0,0.0,0.0,0.0,0.0,50.7992,54.3565,LOW
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,133.13,0.265,-0.337,-0.702,-0.262,241.94,26.08,0.9527,4.73,0.0,0.0,0.0,0.0,8.7136,56.29,41.2825,52.3968,LOW
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,133.13,1.489,0.945,0.434,0.715,614.14,133.13,1.0,0.0,0.0,0.0,0.0,0.0,18.1431,111.01,40.1892,46.8154,MEDIUM
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,133.13,1.428,0.635,0.365,0.758,526.73,111.83,1.0,0.0,0.0,0.0,0.0,0.0,17.5638,111.01,25.9298,41.1298,MEDIUM
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,133.13,-0.383,0.849,0.429,0.726,118.72,123.23,1.0,0.0,0.0,0.0,0.0,0.0,17.041,111.01,29.217,36.2851,MEDIUM
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,133.13,-0.92,0.811,0.351,0.516,75.96,71.34,1.0,0.0,0.0,0.0,0.0,0.0,16.2204,111.01,20.9679,32.0339,MEDIUM
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,133.13,-0.437,1.122,0.401,0.829,114.76,133.13,1.0,0.0,0.0,0.0,0.0,0.0,15.4612,111.01,2.0968,30.644,MEDIUM
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,133.13,0.848,1.567,0.506,0.768,241.01,133.13,1.0,0.0,0.0,0.0,20.7851,56.29,19.9814,161.78,0.0,26.1675,MEDIUM
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,133.13,1.028,-0.014,0.883,0.564,189.81,133.13,1.0,0.0,0.0,0.0,36.751,111.01,21.4264,193.24,0.0,27.1784,HIGH
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,133.13,-0.174,0.02,0.579,0.554,75.46,109.59,1.0,0.0,0.0,0.0,31.6394,111.01,19.2816,193.24,0.0,18.3395,HIGH
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,133.13,-1.408,-0.411,0.65,0.472,24.5,86.68,1.0,0.0,0.0,0.0,27.8013,111.01,29.0399,320.46,0.0,20.5281,MEDIUM
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,133.13,-0.827,-0.039,0.895,0.312,30.93,59.4,1.0,0.0,48.6566,56.29,25.3138,111.01,32.9867,385.74,0.0,14.632,HIGH
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,133.13,-1.427,-0.001,0.959,0.156,18.33,13.88,1.0,0.0,79.3051,111.01,23.1858,111.01,31.1986,385.74,0.0,1.4157,NOT_SUITABLE
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,133.13,-1.862,-1.281,0.788,-0.017,0.0,0.0,0.5134,48.66,35.5216,54.72,19.5775,105.49,26.1753,334.08,0.0,0.0,HIGH
