depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.96,18.06,11.9,5.95
5-15cm,30.61,18.58,12.03,12.03
15-30cm,34.75,22.63,12.11,18.17
30-60cm,39.06,26.86,12.21,36.63
60-100cm,41.37,29.1,12.27,49.08
