depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.71,19.66,13.05,6.52
5-15cm,32.72,19.76,12.96,12.96
15-30cm,31.44,18.8,12.64,18.96
30-60cm,37.49,24.98,12.51,37.53
60-100cm,37.12,24.67,12.44,49.77
