property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,55.0,54.0,54.0,54.18987341772152,55.0
soc,423.02500000000003,385.9375,199.4875,97.0375,68.35
clay,366.37974683544303,388.63291139240505,423.55696202531647,448.86075949367086,447.18987341772157
sand,288.37974683544303,278.63291139240505,261.53164556962025,245.0126582278481,242.0759493670886
silt,344.9873417721519,332.1772151898734,314.8481012658228,306.126582278481,310.4810126582278
bdod,128.075,131.0875,132.1625,136.0875,136.0875
cec,184.78481012658227,177.67088607594934,162.62025316455694,157.62025316455694,153.0
