depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.26,22.71,15.55,7.78
5-15cm,37.49,22.32,15.17,15.17
15-30cm,37.57,23.25,14.32,21.48
30-60cm,37.56,23.84,13.72,41.16
60-100cm,37.82,24.17,13.65,54.61
