crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,115.04,-1.035,-1.235,-0.852,-0.786,66.99,0.0,0.2874,71.26,53.7136,166.74,37.0342,286.49,28.1451,297.72,67.878,61.1813,NOT_SUITABLE
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,115.04,-0.09,-0.733,-0.528,-0.616,119.5,0.0,0.3906,60.94,68.469,194.76,34.1789,232.0,26.2074,243.22,72.2394,69.745,NOT_SUITABLE
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,115.04,0.202,-1.046,-0.864,-0.831,143.68,0.0,0.4629,53.71,46.1599,119.75,20.4198,119.75,17.7535,142.1,60.5323,65.5459,HIGH
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,115.04,0.162,-0.672,-0.917,-0.99,89.69,0.0,0.3153,68.47,16.1197,37.24,7.4022,37.24,12.2283,86.54,63.0549,64.0957,MEDIUM
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,115.04,0.344,-0.308,-0.963,-0.739,139.68,0.0,0.5384,46.16,0.0,0.0,2.6671,11.23,14.0891,86.78,63.0746,63.7291,LOW
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,115.04,0.48,-0.221,-0.654,-0.47,196.87,3.1,0.8388,16.12,0.0,0.0,3.1836,11.23,26.5937,154.83,56.3661,63.9935,MEDIUM
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,115.04,1.4,0.782,0.189,0.591,376.86,115.04,1.0,0.0,0.0,0.0,3.9499,11.23,39.2293,214.94,50.943,57.3509,HIGH
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,115.04,1.019,0.579,0.105,0.44,281.67,63.36,1.0,0.0,0.0,0.0,4.503,11.23,37.5283,214.94,37.0342,51.9154,HIGH
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,115.04,-0.91,0.722,0.107,0.553,40.74,32.48,1.0,0.0,11.958,11.23,10.4446,22.35,39.8466,237.78,34.1789,46.9608,HIGH
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,115.04,-0.212,0.819,0.166,0.544,46.75,1.39,1.0,0.0,13.9326,11.23,24.0924,49.3,44.8667,286.18,20.4198,43.771,HIGH
