depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.94,17.73,12.21,6.11
5-15cm,27.71,16.02,11.69,11.69
15-30cm,32.75,20.8,11.94,17.92
30-60cm,33.22,21.25,11.97,35.92
60-100cm,32.08,20.39,11.69,46.78
