depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,28.5,17.0,11.49,5.75
5-15cm,28.19,16.82,11.37,11.37
15-30cm,30.87,19.55,11.32,16.97
30-60cm,36.77,24.92,11.85,35.56
60-100cm,37.2,25.27,11.93,47.73
