property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,52.800000000000004,52.800000000000004,52.800000000000004,53.2,53.800000000000004
soc,556.75,492.85,304.52500000000003,186.375,172.3
clay,396.6,390.2,420.2,439.2000000000001,457.8
sand,309.8,315.0,290.0,273.79999999999995,252.4
silt,294.0,294.8,289.79999999999995,286.59999999999997,289.79999999999995
bdod,106.325,109.825,113.025,113.92500000000001,118.54999999999998
cec,237.39999999999998,227.8,198.6,186.2,179.2
