property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,55.3625,54.42500000000001,54.3625,55.2375,55.87500000000001
soc,487.6,314.0,233.6,145.8,108.8
clay,321.52500000000003,316.7375,332.1875,377.1375,376.21250000000003
sand,338.85,338.46250000000003,328.675,312.58750000000003,301.40000000000003
silt,339.62500000000006,344.8625,339.13750000000005,310.15,322.45
bdod,129.4,135.2,135.0,136.4,136.6
cec,219.30000000000004,211.1125,206.525,186.28750000000002,180.88750000000002
