depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.09,19.3,12.79,6.39
5-15cm,22.97,14.2,8.77,8.77
15-30cm,15.47,9.59,5.87,8.81
30-60cm,14.74,9.09,5.65,16.95
60-100cm,18.68,11.96,6.71,26.85
