property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.0,55.0,55.0,54.0,55.0
soc,431.3375,360.725,238.63750000000002,106.275,66.3625
clay,414.0,422.0,493.0,523.0,509.0
sand,193.0,191.0,164.0,158.0,161.0
silt,393.0,387.0,342.0,319.0,330.0
bdod,129.63750000000002,132.275,133.0,133.6375,134.0
cec,208.0,197.0,183.0,157.0,151.0
