depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.44,25.54,13.9,6.95
5-15cm,39.36,25.68,13.68,13.68
15-30cm,37.76,23.8,13.96,20.94
30-60cm,39.27,25.97,13.3,39.91
60-100cm,39.45,26.13,13.32,53.29
