depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.29,19.66,12.62,6.31
5-15cm,31.58,19.14,12.43,12.43
15-30cm,34.77,22.19,12.58,18.87
30-60cm,35.32,22.55,12.77,38.3
60-100cm,34.2,21.59,12.61,50.43
