depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,35.26,22.44,12.82,6.41
5-15cm,33.31,20.87,12.44,12.44
15-30cm,37.88,25.4,12.48,18.73
30-60cm,38.73,26.29,12.44,37.33
60-100cm,38.43,25.99,12.44,49.76
