depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,27.41,15.07,12.34,6.17
5-15cm,27.47,15.39,12.07,12.07
15-30cm,29.13,17.19,11.95,17.92
30-60cm,31.38,19.56,11.82,35.45
60-100cm,33.63,21.67,11.96,47.84
