property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,56.50617283950618,55.67901234567902,55.50617283950618,55.18518518518519,56.185185185185176
soc,494.40000000000003,526.0,312.0,186.79999999999998,138.8
clay,407.86419753086426,405.03703703703707,407.8518518518518,437.7283950617284,422.03703703703707
sand,235.64197530864197,232.35802469135805,234.85185185185185,222.19753086419755,221.69135802469137
silt,356.70370370370375,362.60493827160496,357.90123456790127,339.90123456790127,356.2716049382716
bdod,131.39999999999998,134.4,136.0,135.4,134.0
cec,225.8148148148148,213.2469135802469,192.8641975308642,178.54320987654324,169.13580246913583
