depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.95,23.09,15.86,7.93
5-15cm,37.61,22.81,14.81,14.81
15-30cm,36.41,22.71,13.7,20.54
30-60cm,37.59,24.32,13.27,39.8
60-100cm,38.27,25.17,13.1,52.4
