property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,56,56,56,56,56
soc,441,318,183,88,59
clay,382,383,397,404,400
sand,259,264,257,254,266
silt,360,352,346,342,334
bdod,124,127,128,133,132
cec,244,222,212,200,187
