depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,27.52,16.18,11.34,5.67
5-15cm,27.5,16.22,11.28,11.28
15-30cm,28.18,17.08,11.11,16.66
30-60cm,33.56,22.01,11.56,34.67
60-100cm,32.27,20.88,11.39,45.56
