crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,140.72,1.649,1.097,1.057,-0.037,133.6,0.0,0.8366,16.34,48.4711,76.1,37.5172,174.25,17.8963,176.83,13.61,41.921,HIGH
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,140.72,0.474,0.711,0.89,0.055,121.94,0.0,0.788,21.2,71.0457,106.39,31.498,148.95,23.7768,238.08,7.977,37.2375,NOT_SUITABLE
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,140.72,0.588,1.041,0.966,0.145,80.9,0.0,0.5153,48.47,68.7674,98.16,20.3937,98.16,26.5159,268.9,13.2418,33.849,NOT_SUITABLE
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,140.72,-0.519,0.205,1.03,0.279,43.36,0.0,0.2895,71.05,27.6814,42.56,8.5349,42.56,27.1717,279.73,23.8803,31.604,MEDIUM
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,140.72,-1.033,0.019,0.666,0.148,44.58,0.0,0.3123,68.77,0.0,0.0,0.0,0.0,29.0365,303.26,36.2975,29.7366,MEDIUM
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,140.72,1.007,0.318,0.844,0.482,176.98,65.79,0.7232,27.68,0.0,0.0,0.0,0.0,33.1245,346.48,43.6084,28.6066,HIGH
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,140.72,1.681,1.077,1.148,0.931,290.1,125.37,1.0,0.0,0.0,0.0,0.4925,2.58,35.9746,376.67,39.6651,26.07,HIGH
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,140.72,1.234,0.994,0.921,0.947,240.89,137.29,1.0,0.0,0.0,0.0,16.8668,89.12,37.3775,390.43,37.5172,22.3065,HIGH
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,140.72,1.586,1.365,1.822,1.3,233.44,140.72,1.0,0.0,0.0,0.0,32.0464,170.75,37.898,394.81,31.498,22.2255,HIGH
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,140.72,1.74,1.798,1.788,1.351,250.78,140.72,1.0,0.0,0.0,0.0,44.6787,237.17,38.2677,394.81,20.3937,22.1407,HIGH
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,140.72,0.796,1.727,1.662,1.168,149.97,85.78,1.0,0.0,1.4952,2.58,57.3799,303.26,40.207,410.66,8.5349,22.0229,NOT_SUITABLE
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,140.72,0.221,1.663,1.531,1.491,108.37,74.09,1.0,0.0,50.1004,89.12,65.8588,346.48,48.3516,491.05,0.0,20.542,NOT_SUITABLE
