depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.91,24.08,14.83,7.41
5-15cm,37.76,23.36,14.41,14.41
15-30cm,37.47,23.13,14.35,21.52
30-60cm,35.72,21.39,14.33,42.98
60-100cm,34.78,20.38,14.39,57.58
