depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.93,24.12,14.8,7.4
5-15cm,35.45,21.87,13.58,13.58
15-30cm,36.03,22.85,13.18,19.77
30-60cm,36.37,23.33,13.05,39.14
60-100cm,36.12,22.81,13.31,53.24
