crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,136.81,0.525,0.179,0.145,-0.701,179.54,131.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7367,17.3677,LOW
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,136.81,0.772,0.074,0.33,-0.663,206.42,136.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4694,LOW
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,136.81,0.893,0.071,0.343,-0.455,157.21,117.81,1.0,0.0,0.0,0.0,0.0,0.0,6.576,66.01,0.0,14.4583,LOW
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,136.81,-0.254,-0.304,0.312,-0.523,96.35,87.12,1.0,0.0,0.0,0.0,0.0,0.0,11.3857,116.81,0.0,12.959,LOW
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,136.81,-1.093,-0.332,0.043,-0.574,73.99,51.88,1.0,0.0,0.0,0.0,0.0,0.0,15.0917,158.09,0.0,5.6577,MEDIUM
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,136.81,0.202,0.249,0.311,-0.132,220.52,136.81,1.0,0.0,0.0,0.0,0.0,0.0,16.8231,177.4,0.0,1.6765,MEDIUM
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,136.81,1.475,0.385,0.343,-0.015,338.73,136.81,1.0,0.0,0.0,0.0,0.0,0.0,19.1866,203.51,0.0,0.3877,MEDIUM
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,136.81,1.134,0.344,0.262,0.101,290.66,136.81,1.0,0.0,0.0,0.0,0.0,0.0,19.212,203.51,0.0,0.0,MEDIUM
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,136.81,0.593,0.479,0.19,0.313,270.87,136.81,1.0,0.0,0.0,0.0,12.4562,66.01,19.2439,203.51,0.0,0.0,MEDIUM
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,136.81,1.54,1.636,1.21,0.621,338.92,136.81,1.0,0.0,0.0,0.0,21.8217,116.81,19.3999,203.51,0.0,0.0,MEDIUM
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,136.81,1.448,1.776,1.403,0.475,279.3,123.74,1.0,0.0,0.0,0.0,29.262,158.09,19.5647,203.51,0.0,0.0,MEDIUM
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,136.81,-0.39,1.324,1.183,0.716,162.55,127.82,1.0,0.0,0.0,0.0,32.6692,177.4,19.6196,203.51,0.0,0.0,HIGH
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,136.81,0.367,1.338,1.157,0.779,130.52,84.67,1.0,0.0,35.2893,66.01,37.3184,203.51,19.6788,203.51,0.0,0.0,HIGH
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,136.81,-0.415,0.647,0.845,0.76,54.44,3.77,1.0,0.0,63.0513,116.81,37.9375,203.51,19.9853,203.51,0.0,0.0,NOT_SUITABLE
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,136.81,-1.183,0.411,0.641,0.595,36.38,0.0,0.6471,35.29,50.1515,92.08,26.0622,137.5,13.7137,137.5,0.0,0.0,NOT_SUITABLE
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,136.81,-0.309,-0.662,0.801,0.726,64.68,0.0,0.3695,63.05,33.7995,60.59,16.8765,86.7,8.8142,86.7,12.4562,6.576,HIGH
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,136.81,0.267,-0.155,1.175,0.718,91.52,0.0,0.4985,50.15,26.0032,45.42,9.0856,45.42,4.7086,45.42,21.8217,11.3857,MEDIUM
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,136.81,0.586,-0.333,1.037,0.55,118.67,0.0,0.662,33.8,15.1898,26.11,5.2833,26.11,2.7122,26.11,29.262,15.0917,MEDIUM
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,136.81,0.002,-0.591,0.559,0.409,129.26,0.0,0.74,26.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6692,16.8231,LOW
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,136.81,-0.588,-0.158,0.495,0.234,172.55,26.74,0.8481,15.19,0.0,0.0,0.0,0.0,0.0,0.0,37.3184,19.1866,LOW
sugarcane,2017-10-16,2017-10-31,2017-10_Q2,136.81,-0.642,-0.265,0.132,0.087,206.87,37.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9375,19.212,LOW
sugarcane,2017-11-01,2017-11-15,2017-11_Q1,136.81,0.348,0.118,-0.235,0.271,282.44,136.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0622,19.2439,LOW
sugarcane,2017-11-16,2017-11-30,2017-11_Q2,136.81,0.312,-0.099,-0.093,0.287,281.53,136.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8765,19.3999,LOW
sugarcane,2017-12-01,2017-12-15,2017-12_Q1,136.81,-0.142,-0.092,-0.204,0.314,169.46,129.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0856,19.5647,LOW
sugarcane,2017-12-16,2017-12-31,2017-12_Q2,136.81,-0.778,-0.369,-0.528,0.32,129.68,102.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2833,19.6196,LOW
sugarcane,2018-01-01,2018-01-15,2018-01_Q1,136.81,-0.363,0.061,-0.11,0.371,154.0,124.45,1.0,0.0,0.0,0.0,0.0,0.0,2.7353,26.97,0.0,19.6788,LOW
sugarcane,2018-01-16,2018-01-31,2018-01_Q2,136.81,0.488,0.345,0.003,0.313,132.09,79.48,1.0,0.0,0.0,0.0,0.0,0.0,3.723,37.08,0.0,19.9853,LOW
sugarcane,2018-02-01,2018-02-15,2018-02_Q1,136.81,0.392,-0.055,0.143,0.485,134.79,108.61,1.0,0.0,0.0,0.0,0.0,0.0,8.707,88.33,0.0,13.7137,LOW
sugarcane,2018-02-16,2018-02-28,2018-02_Q2,136.81,0.103,-0.195,-0.007,0.6,163.87,97.72,1.0,0.0,0.0,0.0,0.0,0.0,16.8658,174.21,0.0,8.8142,MEDIUM
sugarcane,2018-03-01,2018-03-15,2018-03_Q1,136.81,-1.482,-1.006,-0.676,-0.004,66.95,17.13,1.0,0.0,0.0,0.0,0.0,0.0,18.6757,192.54,0.0,4.7086,MEDIUM
sugarcane,2018-03-16,2018-03-31,2018-03_Q2,136.81,-0.484,-0.411,-0.346,-0.02,181.35,107.97,1.0,0.0,0.0,0.0,0.0,0.0,20.2935,208.89,0.0,2.7122,MEDIUM
sugarcane,2018-04-01,2018-04-15,2018-04_Q1,136.81,1.017,-0.691,-0.39,-0.131,284.1,136.28,1.0,0.0,0.0,0.0,5.2672,26.97,20.2186,208.89,0.0,0.0,MEDIUM
sugarcane,2018-04-16,2018-04-30,2018-04_Q2,136.81,-1.0,-0.628,-0.711,-0.246,204.03,136.81,1.0,0.0,0.0,0.0,7.1303,37.08,20.1477,208.89,0.0,0.0,MEDIUM
sugarcane,2018-05-01,2018-05-15,2018-05_Q1,136.81,0.343,-0.432,-0.674,-0.489,242.78,136.81,1.0,0.0,0.0,0.0,16.8185,88.33,20.2643,208.89,0.0,0.0,MEDIUM
sugarcane,2018-05-16,2018-05-31,2018-05_Q2,136.81,1.175,-0.172,-0.373,-0.285,264.29,136.81,1.0,0.0,0.0,0.0,32.8514,174.21,20.3835,208.89,0.0,0.0,HIGH
sugarcane,2018-06-01,2018-06-15,2018-06_Q1,136.81,-0.335,0.307,-0.633,-0.535,166.92,99.68,1.0,0.0,15.5249,26.97,36.4888,192.54,20.4622,208.89,0.0,0.0,HIGH
sugarcane,2018-06-16,2018-06-30,2018-06_Q2,136.81,-0.451,-0.472,-0.305,-0.537,88.64,52.94,1.0,0.0,21.1552,37.08,39.7662,208.89,20.5393,208.89,0.0,0.0,HIGH
sugarcane,2018-07-01,2018-07-15,2018-07_Q1,136.81,-0.62,-0.58,-0.54,-0.486,47.08,0.0,0.8448,15.52,34.2765,61.36,34.9125,181.91,19.5458,198.21,0.0,0.0,HIGH
sugarcane,2018-07-16,2018-07-31,2018-07_Q2,136.81,0.351,0.313,-0.205,-0.292,85.27,0.0,0.7884,21.16,75.1394,137.13,33.2508,171.8,22.0865,223.22,5.2672,2.7353,NOT_SUITABLE
sugarcane,2018-08-01,2018-08-15,2018-08_Q1,136.81,0.838,-0.127,-0.475,-0.309,117.65,0.0,0.6572,34.28,59.5752,104.21,23.8436,120.56,21.2514,212.55,7.1303,3.723,NOT_SUITABLE
sugarcane,2018-08-16,2018-08-31,2018-08_Q2,136.81,-0.785,-0.551,-0.583,-0.514,45.37,0.0,0.2486,75.14,20.7019,34.67,7.0123,34.67,12.8032,126.67,16.8185,8.707,MEDIUM
sugarcane,2018-09-01,2018-09-15,2018-09_Q1,136.81,-0.291,-0.3,0.309,-0.548,70.71,0.0,0.4042,59.58,9.7821,16.35,3.315,16.35,10.8702,108.34,32.8514,16.8658,LOW
sugarcane,2018-09-16,2018-09-30,2018-09_Q2,136.81,0.191,-0.416,-0.612,-0.638,132.82,0.0,0.793,20.7,0.0,0.0,0.0,0.0,9.1662,91.99,36.4888,18.6757,LOW
sugarcane,2018-10-01,2018-10-15,2018-10_Q1,136.81,-0.302,0.102,-0.347,-0.576,183.58,32.8,0.9022,9.78,0.0,0.0,3.3055,16.3,9.14,91.99,39.7662,20.2935,LOW
sugarcane,2018-10-16,2018-10-31,2018-10_Q2,136.81,-0.894,-0.821,-0.415,-0.555,193.68,26.99,1.0,0.0,0.0,0.0,10.4091,51.42,9.1177,91.99,34.9125,20.2186,LOW
sugarcane,2018-11-01,2018-11-15,2018-11_Q1,136.81,-0.269,-0.56,-0.424,-0.55,242.07,111.3,1.0,0.0,0.0,0.0,18.6012,91.99,9.0411,91.99,33.2508,20.1477,MEDIUM
sugarcane,2018-11-16,2018-11-30,2018-11_Q2,136.81,1.423,0.196,-0.084,-0.436,327.01,136.81,1.0,0.0,0.0,0.0,18.5896,91.99,8.9671,91.99,23.8436,20.2643,MEDIUM
sugarcane,2018-12-01,2018-12-15,2018-12_Q1,136.81,0.322,-0.125,-0.214,-0.565,193.66,85.59,1.0,0.0,9.7598,16.3,18.2703,91.99,8.9165,91.99,7.0123,20.3835,MEDIUM
sugarcane,2018-12-16,2018-12-31,2018-12_Q2,136.81,-1.593,-0.794,-0.618,-0.487,70.15,42.22,1.0,0.0,30.4342,51.42,17.9715,91.99,8.8681,91.99,3.315,20.4622,HIGH
sugarcane,2019-01-01,2019-01-15,2019-01_Q1,136.81,-1.599,-1.011,-0.612,-0.638,65.1,0.0,0.9024,9.76,45.8522,75.7,14.7424,75.7,7.2794,75.7,0.0,20.5393,HIGH
sugarcane,2019-01-16,2019-01-31,2019-01_Q2,136.81,-0.845,-0.673,-0.827,-0.608,75.31,0.0,0.6957,30.43,25.1743,40.57,7.879,40.57,7.7749,81.06,3.3055,19.5458,MEDIUM
sugarcane,2019-02-01,2019-02-15,2019-02_Q1,136.81,-0.516,-1.391,-1.237,-0.996,89.39,0.0,0.5415,45.85,0.0,0.0,0.0,0.0,10.6655,112.42,10.4091,22.0865,LOW
sugarcane,2019-02-16,2019-02-28,2019-02_Q2,136.81,0.186,-1.35,-0.539,-0.795,178.48,57.88,0.7483,25.17,0.0,0.0,0.0,0.0,19.1882,204.5,18.6012,21.2514,MEDIUM
sugarcane,2019-03-01,2019-03-15,2019-03_Q1,136.81,0.07,-0.978,-0.671,-0.413,224.03,52.59,1.0,0.0,0.0,0.0,0.0,0.0,24.0748,254.87,18.5896,12.8032,MEDIUM
sugarcane,2019-03-16,2019-03-31,2019-03_Q2,136.81,-0.05,-0.544,-0.588,-0.632,223.8,99.92,1.0,0.0,0.0,0.0,0.0,0.0,24.2345,254.87,18.2703,10.8702,MEDIUM
sugarcane,2019-04-01,2019-04-15,2019-04_Q1,136.81,0.501,-0.177,-0.59,-0.578,265.8,136.81,1.0,0.0,0.0,0.0,0.0,0.0,24.3781,254.87,17.9715,9.1662,MEDIUM
sugarcane,2019-04-16,2019-04-30,2019-04_Q2,136.81,0.791,0.245,-0.52,-0.375,277.76,136.81,1.0,0.0,0.0,0.0,7.6733,40.48,24.516,254.87,14.7424,9.14,MEDIUM
sugarcane,2019-05-01,2019-05-15,2019-05_Q1,136.81,-0.182,0.442,-0.834,-0.758,216.68,114.73,1.0,0.0,0.0,0.0,21.1662,112.42,24.8052,254.87,7.879,9.1177,MEDIUM
sugarcane,2019-05-16,2019-05-31,2019-05_Q2,136.81,1.094,0.678,-0.501,-0.361,264.92,136.81,1.0,0.0,0.0,0.0,38.2446,204.5,25.0965,254.87,0.0,9.0411,HIGH
sugarcane,2019-06-01,2019-06-15,2019-06_Q1,136.81,1.477,0.819,-0.296,-0.298,279.48,129.83,1.0,0.0,0.0,0.0,48.048,254.87,25.311,254.87,0.0,8.9671,HIGH
sugarcane,2019-06-16,2019-06-30,2019-06_Q2,136.81,0.039,0.674,0.107,-0.306,118.99,79.61,1.0,0.0,23.2458,40.48,48.435,254.87,25.5256,254.87,0.0,8.9165,HIGH
sugarcane,2019-07-01,2019-07-15,2019-07_Q1,136.81,-0.683,0.289,0.353,-0.215,48.75,3.45,1.0,0.0,62.698,112.42,49.1008,254.87,25.6649,254.87,0.0,8.8681,NOT_SUITABLE
sugarcane,2019-07-16,2019-07-31,2019-07_Q2,136.81,-0.594,0.127,0.378,-0.457,54.06,0.0,0.7675,23.25,88.962,164.01,41.871,214.38,21.7053,214.38,0.0,7.2794,NOT_SUITABLE
sugarcane,2019-08-01,2019-08-15,2019-08_Q1,136.81,-0.374,0.388,0.375,-0.58,63.44,0.0,0.373,62.7,80.9323,142.44,28.6995,142.44,14.6494,142.44,7.6733,7.7749,NOT_SUITABLE
sugarcane,2019-08-16,2019-08-31,2019-08_Q2,136.81,-1.447,-0.952,-0.256,-0.598,20.35,0.0,0.1104,88.96,30.0381,50.37,10.4755,50.37,5.2621,50.37,21.1662,10.6655,HIGH
sugarcane,2019-09-01,2019-09-15,2019-09_Q1,136.81,-1.027,-1.498,-0.203,-0.739,33.56,0.0,0.1907,80.93,0.0,0.0,0.0,0.0,0.0,0.0,38.2446,19.1882,LOW
sugarcane,2019-09-16,2019-09-30,2019-09_Q2,136.81,1.423,-0.701,0.102,-0.581,177.36,60.04,0.6996,30.04,0.0,0.0,0.0,0.0,1.4828,14.22,48.048,24.0748,LOW
sugarcane,2019-10-01,2019-10-15,2019-10_Q1,136.81,0.281,-0.763,-0.329,-0.709,213.83,50.07,1.0,0.0,0.0,0.0,0.0,0.0,1.4778,14.22,48.435,24.2345,LOW
sugarcane,2019-10-16,2019-10-31,2019-10_Q2,136.81,-1.018,-0.761,-0.495,-0.476,189.32,89.4,1.0,0.0,0.0,0.0,0.0,0.0,1.4728,14.22,49.1008,24.3781,LOW
sugarcane,2019-11-01,2019-11-15,2019-11_Q1,136.81,0.563,-0.141,0.279,-0.355,301.44,136.81,1.0,0.0,0.0,0.0,0.0,0.0,1.4539,14.22,41.871,24.516,LOW
sugarcane,2019-11-16,2019-11-30,2019-11_Q2,136.81,-0.055,-0.002,-0.517,-0.683,266.1,136.81,1.0,0.0,0.0,0.0,0.0,0.0,1.4357,14.22,28.6995,24.8052,LOW
sugarcane,2019-12-01,2019-12-15,2019-12_Q1,136.81,-0.326,0.302,-0.526,-0.544,162.45,135.72,1.0,0.0,0.0,0.0,0.0,0.0,1.4348,14.22,10.4755,25.0965,LOW
sugarcane,2019-12-16,2019-12-31,2019-12_Q2,136.81,1.167,0.07,-0.365,-0.124,200.34,136.81,1.0,0.0,0.0,0.0,2.9223,14.22,1.4334,14.22,0.0,25.311,LOW
sugarcane,2020-01-01,2020-01-15,2020-01_Q1,136.81,0.1,0.321,-0.207,0.08,182.11,115.37,1.0,0.0,0.0,0.0,2.9132,14.22,1.4338,14.22,0.0,25.5256,LOW
sugarcane,2020-01-16,2020-01-31,2020-01_Q2,136.81,-0.287,0.496,-0.198,0.064,101.36,74.79,1.0,0.0,0.0,0.0,2.9036,14.22,2.1744,21.56,0.0,25.6649,LOW
sugarcane,2020-02-01,2020-02-15,2020-02_Q1,136.81,-1.176,-0.933,-0.57,-0.108,50.76,7.52,1.0,0.0,0.0,0.0,2.8332,14.22,7.8877,78.85,0.0,21.7053,LOW
sugarcane,2020-02-16,2020-02-29,2020-02_Q2,136.81,-0.667,-0.484,-0.095,-0.248,115.06,35.96,1.0,0.0,8.4011,14.22,2.7668,14.22,7.8221,78.85,0.0,14.6494,LOW
sugarcane,2020-03-01,2020-03-15,2020-03_Q1,136.81,-0.119,-0.543,0.003,-0.109,211.23,57.26,1.0,0.0,8.4662,14.22,2.7903,14.22,10.9321,109.57,0.0,5.2621,LOW
sugarcane,2020-03-16,2020-03-31,2020-03_Q2,136.81,-1.164,-1.221,-0.972,-0.689,119.05,0.0,0.916,8.4,0.0,0.0,0.0,0.0,9.7781,97.45,0.0,0.0,LOW
sugarcane,2020-04-01,2020-04-15,2020-04_Q1,136.81,-1.165,-1.065,-0.597,-0.578,170.09,73.64,0.9153,8.47,0.0,0.0,0.0,0.0,13.9163,138.38,2.9223,1.4828,LOW
sugarcane,2020-04-16,2020-04-30,2020-04_Q2,136.81,0.243,-1.094,-1.036,-0.809,262.44,95.93,1.0,0.0,0.0,0.0,1.4631,7.34,13.9478,138.38,2.9132,1.4778,LOW
sugarcane,2020-05-01,2020-05-15,2020-05_Q1,136.81,-0.995,-1.031,-1.302,-0.847,168.17,69.44,1.0,0.0,0.0,0.0,12.9818,64.63,14.13,138.38,2.9036,1.4728,LOW
sugarcane,2020-05-16,2020-05-31,2020-05_Q2,136.81,-0.952,-1.04,-1.161,-1.146,175.7,93.53,1.0,0.0,0.0,0.0,13.078,64.63,14.3143,138.38,2.8332,1.4539,LOW
sugarcane,2020-06-01,2020-06-15,2020-06_Q1,136.81,-0.273,-1.198,-1.298,-1.319,172.31,72.54,1.0,0.0,0.0,0.0,19.3501,95.35,14.3621,138.38,2.7668,1.4357,MEDIUM
sugarcane,2020-06-16,2020-06-30,2020-06_Q2,136.81,-0.576,-0.892,-1.32,-1.341,79.81,12.64,1.0,0.0,4.5008,7.34,19.834,97.45,14.4114,138.38,2.7903,1.4348,MEDIUM
sugarcane,2020-07-01,2020-07-15,2020-07_Q1,136.81,1.314,-0.57,-0.923,-0.924,123.97,34.55,1.0,0.0,38.7725,64.63,28.1925,138.38,14.4493,138.38,0.0,1.4334,HIGH
sugarcane,2020-07-16,2020-07-31,2020-07_Q2,136.81,1.545,-0.279,-0.873,-0.983,143.19,0.0,0.955,4.5,33.6317,57.29,26.7329,131.04,13.7183,131.04,0.0,1.4338,HIGH
sugarcane,2020-08-01,2020-08-15,2020-08_Q1,136.81,-0.119,0.258,-0.614,-0.954,67.52,0.0,0.6123,38.77,18.7186,30.72,15.3173,73.75,7.8147,73.75,1.4631,2.1744,MEDIUM
sugarcane,2020-08-16,2020-08-31,2020-08_Q2,136.81,1.312,0.965,-0.319,-0.353,145.57,32.52,0.6637,33.63,20.7951,32.82,15.6073,73.75,7.9116,73.75,12.9818,7.8877,MEDIUM
sugarcane,2020-09-01,2020-09-15,2020-09_Q1,136.81,0.931,1.167,-0.73,-0.466,133.4,0.0,0.8128,18.72,26.8877,43.03,9.1405,43.03,4.6033,43.03,13.078,7.8221,MEDIUM
sugarcane,2020-09-16,2020-09-30,2020-09_Q2,136.81,-0.719,1.364,0.236,-0.817,92.49,0.0,0.792,20.8,25.2637,40.93,8.729,40.93,4.3665,40.93,19.3501,10.9321,MEDIUM
sugarcane,2020-10-01,2020-10-15,2020-10_Q1,136.81,-1.596,-0.45,-1.033,-0.875,117.0,0.0,0.7311,26.89,0.0,0.0,0.0,0.0,0.0,0.0,19.834,9.7781,LOW
sugarcane,2020-10-16,2020-10-31,2020-10_Q2,136.81,-1.091,-0.2,-0.24,-0.704,185.11,64.03,0.7474,25.26,0.0,0.0,0.0,0.0,0.0,0.0,28.1925,13.9163,LOW
sugarcane,2020-11-01,2020-11-15,2020-11_Q1,136.81,-0.693,-0.758,-0.292,-0.923,219.52,62.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7329,13.9478,LOW
sugarcane,2020-11-16,2020-11-30,2020-11_Q2,136.81,-0.348,-0.777,0.12,-0.734,247.19,136.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3173,14.13,LOW
sugarcane,2020-12-01,2020-12-15,2020-12_Q1,136.81,1.363,-0.353,0.229,-0.727,251.26,136.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6073,14.3143,LOW
sugarcane,2020-12-16,2020-12-31,2020-12_Q2,136.81,1.219,-0.15,0.455,-0.624,196.3,136.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1405,14.3621,LOW
