depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.94,18.49,14.45,7.23
5-15cm,30.75,17.13,13.62,13.62
15-30cm,32.81,19.57,13.24,19.86
30-60cm,42.79,30.49,12.3,36.9
60-100cm,43.97,31.88,12.08,48.34
