property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,61.987804878048784,61.987804878048784,61.987804878048784,61.987804878048784,61.79268292682928
soc,294.87951807228916,247.66265060240963,153.2289156626506,108.96385542168674,88.97590361445782
clay,310.7804878048781,317.7926829268293,378.75609756097566,427.5975609756098,439.0243902439024
sand,448.56097560975616,444.5853658536585,405.3048780487805,368.0731707317073,356.1829268292683
silt,241.45121951219514,237.6341463414634,215.93902439024393,204.13414634146343,204.01219512195127
bdod,115.98795180722891,119.43373493975903,126.16867469879519,129.42168674698794,131.7831325301205
cec,241.03658536585365,196.1219512195122,189.73170731707316,186.90243902439025,182.29268292682926
