depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.52,23.85,15.66,7.83
5-15cm,38.04,23.27,14.78,14.78
15-30cm,37.77,24.14,13.63,20.44
30-60cm,40.03,27.31,12.71,38.14
60-100cm,40.14,27.41,12.73,50.94
