depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.27,19.52,11.75,5.87
5-15cm,29.27,18.08,11.19,11.19
15-30cm,30.77,19.48,11.29,16.93
30-60cm,30.58,19.22,11.36,34.08
60-100cm,29.64,18.51,11.13,44.54
