depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.24,17.5,12.74,6.37
5-15cm,30.36,17.5,12.86,12.86
15-30cm,34.46,21.63,12.82,19.24
30-60cm,37.39,24.7,12.69,38.08
60-100cm,36.23,23.6,12.63,50.52
