period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,80.55,6.0,35.12
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,13.47,2.0,6.85
2016-02-16,2016-02-29,2016-02_Q2,12.79,3.0,5.24
2016-03-01,2016-03-15,2016-03_Q1,70.41,10.0,16.4
2016-03-16,2016-03-31,2016-03_Q2,55.52,3.0,39.52
2016-04-01,2016-04-15,2016-04_Q1,64.03,7.0,17.87
2016-04-16,2016-04-30,2016-04_Q2,59.82,6.0,15.89
2016-05-01,2016-05-15,2016-05_Q1,119.2,7.0,32.33
2016-05-16,2016-05-31,2016-05_Q2,72.59,7.0,28.86
2016-06-01,2016-06-15,2016-06_Q1,24.3,3.0,8.77
2016-06-16,2016-06-30,2016-06_Q2,32.52,6.0,9.47
2016-07-01,2016-07-15,2016-07_Q1,22.4,3.0,15.59
2016-07-16,2016-07-31,2016-07_Q2,20.78,6.0,8.22
2016-08-01,2016-08-15,2016-08_Q1,9.48,2.0,4.74
2016-08-16,2016-08-31,2016-08_Q2,51.19,4.0,29.05
2016-09-01,2016-09-15,2016-09_Q1,50.54,5.0,27.41
2016-09-16,2016-09-30,2016-09_Q2,62.49,8.0,15.37
2016-10-01,2016-10-15,2016-10_Q1,99.37,6.0,30.46
2016-10-16,2016-10-31,2016-10_Q2,113.09,7.0,40.99
2016-11-01,2016-11-15,2016-11_Q1,89.06,7.0,31.55
2016-11-16,2016-11-30,2016-11_Q2,71.32,3.0,41.42
2016-12-01,2016-12-15,2016-12_Q1,44.32,3.0,16.62
2016-12-16,2016-12-31,2016-12_Q2,51.27,4.0,16.17
2017-01-01,2017-01-15,2017-01_Q1,53.52,5.0,24.36
2017-01-16,2017-01-31,2017-01_Q2,24.74,3.0,17.53
2017-02-01,2017-02-15,2017-02_Q1,0.0,0.0,0.0
2017-02-16,2017-02-28,2017-02_Q2,52.98,2.0,28.87
2017-03-01,2017-03-15,2017-03_Q1,111.82,7.0,36.14
2017-03-16,2017-03-31,2017-03_Q2,113.27,13.0,14.57
2017-04-01,2017-04-15,2017-04_Q1,84.12,6.0,27.62
2017-04-16,2017-04-30,2017-04_Q2,106.13,9.0,21.53
2017-05-01,2017-05-15,2017-05_Q1,126.81,9.0,27.24
2017-05-16,2017-05-31,2017-05_Q2,30.06,4.0,13.86
2017-06-01,2017-06-15,2017-06_Q1,50.15,5.0,24.82
2017-06-16,2017-06-30,2017-06_Q2,44.32,4.0,24.4
2017-07-01,2017-07-15,2017-07_Q1,0.0,0.0,0.0
2017-07-16,2017-07-31,2017-07_Q2,36.04,3.0,18.02
2017-08-01,2017-08-15,2017-08_Q1,28.27,4.0,14.69
2017-08-16,2017-08-31,2017-08_Q2,25.35,6.0,5.48
2017-09-01,2017-09-15,2017-09_Q1,27.63,2.0,16.91
2017-09-16,2017-09-30,2017-09_Q2,64.04,6.0,29.28
2017-10-01,2017-10-15,2017-10_Q1,70.29,8.0,21.72
2017-10-16,2017-10-31,2017-10_Q2,91.52,7.0,38.19
2017-11-01,2017-11-15,2017-11_Q1,101.44,7.0,32.25
2017-11-16,2017-11-30,2017-11_Q2,51.58,5.0,15.98
2017-12-01,2017-12-15,2017-12_Q1,21.32,2.0,10.66
2017-12-16,2017-12-31,2017-12_Q2,54.93,2.0,39.01
2018-01-01,2018-01-15,2018-01_Q1,94.21,2.0,60.83
2018-01-16,2018-01-31,2018-01_Q2,44.38,5.0,15.33
2018-02-01,2018-02-15,2018-02_Q1,35.72,2.0,23.56
2018-02-16,2018-02-28,2018-02_Q2,79.23,5.0,26.43
2018-03-01,2018-03-15,2018-03_Q1,3.96,1.0,3.96
2018-03-16,2018-03-31,2018-03_Q2,89.12,7.0,19.15
2018-04-01,2018-04-15,2018-04_Q1,101.91,8.0,25.17
2018-04-16,2018-04-30,2018-04_Q2,65.99,7.0,12.46
2018-05-01,2018-05-15,2018-05_Q1,135.34,7.0,35.98
2018-05-16,2018-05-31,2018-05_Q2,92.73,6.0,17.3
2018-06-01,2018-06-15,2018-06_Q1,36.94,8.0,9.13
2018-06-16,2018-06-30,2018-06_Q2,22.52,4.0,6.87
2018-07-01,2018-07-15,2018-07_Q1,14.28,4.0,4.56
2018-07-16,2018-07-31,2018-07_Q2,36.54,4.0,26.17
