property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,58.01234567901234,57.0246913580247,58.01234567901234,58.06172839506173,58.87654320987654
soc,433.2,325.6,214.4,122.2,97.8
clay,406.67901234567904,401.4074074074074,413.61728395061726,402.90123456790127,384.3209876543211
sand,287.9259259259259,293.2222222222222,282.962962962963,288.6296296296297,305.9135802469136
silt,305.20987654320993,305.3209876543211,303.41975308641975,308.46913580246917,309.7530864197531
bdod,128.0,130.79999999999998,132.8,136.79999999999998,137.6
cec,233.71604938271605,234.98765432098767,229.6543209876543,214.46913580246914,209.5308641975309
