depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.19,23.84,14.35,7.18
5-15cm,36.89,22.54,14.35,14.35
15-30cm,37.01,23.34,13.67,20.51
30-60cm,35.94,22.31,13.62,40.87
60-100cm,34.95,21.51,13.44,53.77
