depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.26,23.86,15.4,7.7
5-15cm,38.13,23.15,14.99,14.99
15-30cm,38.06,24.2,13.87,20.8
30-60cm,36.83,23.27,13.56,40.68
60-100cm,36.05,22.3,13.75,54.99
