depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.89,24.42,14.48,7.24
5-15cm,38.21,24.08,14.12,14.12
15-30cm,37.55,23.81,13.74,20.61
30-60cm,39.86,26.89,12.97,38.9
60-100cm,39.49,26.26,13.23,52.91
