depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.3,23.73,14.58,7.29
5-15cm,37.85,23.6,14.25,14.25
15-30cm,36.73,22.86,13.87,20.81
30-60cm,39.56,26.52,13.03,39.1
60-100cm,39.57,26.42,13.14,52.57
