depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.71,24.1,14.61,7.3
5-15cm,37.52,23.44,14.08,14.08
15-30cm,37.48,23.6,13.88,20.82
30-60cm,38.06,24.59,13.47,40.41
60-100cm,37.47,24.0,13.47,53.87
