depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,27.07,15.74,11.33,5.66
5-15cm,28.2,16.62,11.58,11.58
15-30cm,29.3,18.02,11.28,16.92
30-60cm,32.04,20.42,11.62,34.85
60-100cm,34.51,22.79,11.73,46.9
