depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.92,26.19,14.72,7.36
5-15cm,39.87,25.25,14.62,14.62
15-30cm,38.52,25.39,13.13,19.7
30-60cm,39.18,26.48,12.7,38.09
60-100cm,39.58,26.94,12.64,50.57
