depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,27.49,15.14,12.35,6.18
5-15cm,27.05,15.09,11.96,11.96
15-30cm,27.71,15.99,11.72,17.58
30-60cm,36.03,23.71,12.32,36.96
60-100cm,35.3,23.02,12.29,49.14
