depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,26.36,14.86,11.5,5.75
5-15cm,25.23,14.17,11.06,11.06
15-30cm,26.99,16.03,10.97,16.45
30-60cm,33.18,21.43,11.76,35.27
60-100cm,32.64,21.01,11.63,46.51
