property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,58.0,58.0,58.0,59.0,59.550000000000004
soc,378.31250000000006,314.075,175.65,104.62500000000001,71.4625
clay,364.175,371.6125,388.875,376.5125,367.8375
sand,225.51250000000002,221.8625,207.81250000000003,210.7875,217.58749999999998
silt,410.625,406.8375,403.0,412.7,414.26250000000005
bdod,136.0,141.0,142.0,146.16250000000002,146.0
cec,226.8875,246.3875,236.525,214.6625,198.95000000000002
