depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.16,19.45,12.71,6.36
5-15cm,33.02,20.37,12.64,12.64
15-30cm,34.0,21.54,12.47,18.7
30-60cm,38.28,25.84,12.44,37.31
60-100cm,39.07,26.55,12.52,50.1
