depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.6,24.87,14.74,7.37
5-15cm,38.47,24.07,14.4,14.4
15-30cm,38.5,24.47,14.02,21.03
30-60cm,38.65,24.76,13.89,41.67
60-100cm,37.83,24.03,13.8,55.19
