depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.03,27.1,12.93,6.47
5-15cm,39.41,26.16,13.25,13.25
15-30cm,40.12,27.28,12.84,19.26
30-60cm,36.89,23.49,13.4,40.19
60-100cm,36.23,22.84,13.39,53.55
