depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.99,20.11,11.88,5.94
5-15cm,29.91,18.3,11.61,11.61
15-30cm,34.5,22.58,11.92,17.88
30-60cm,36.28,24.27,12.0,36.01
60-100cm,36.04,24.07,11.97,47.88
