depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,28.82,16.92,11.9,5.95
5-15cm,27.8,16.17,11.63,11.63
15-30cm,33.66,21.5,12.16,18.23
30-60cm,36.1,23.75,12.36,37.07
60-100cm,37.43,24.93,12.5,49.99
