depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.01,24.46,14.54,7.27
5-15cm,38.63,24.32,14.31,14.31
15-30cm,38.58,25.08,13.5,20.25
30-60cm,38.08,24.61,13.48,40.43
60-100cm,37.77,24.29,13.47,53.89
