depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.24,25.92,14.32,7.16
5-15cm,38.19,24.08,14.11,14.11
15-30cm,37.62,23.88,13.74,20.61
30-60cm,38.03,24.79,13.24,39.72
60-100cm,37.45,24.3,13.15,52.6
