depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.06,24.49,14.58,7.29
5-15cm,38.14,24.01,14.13,14.13
15-30cm,37.61,23.97,13.64,20.47
30-60cm,38.52,25.31,13.2,39.6
60-100cm,39.54,26.47,13.07,52.29
