depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.56,21.97,16.59,8.29
5-15cm,38.09,21.67,16.42,16.42
15-30cm,38.61,24.02,14.59,21.89
30-60cm,38.33,23.96,14.37,43.11
60-100cm,37.88,23.3,14.58,58.33
