depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.37,23.92,15.45,7.72
5-15cm,39.46,24.2,15.26,15.26
15-30cm,38.77,24.39,14.37,21.56
30-60cm,39.16,25.31,13.85,41.55
60-100cm,39.01,25.05,13.96,55.85
