property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,54.0,53.0,53.0,54.0,54.0
soc,436.8765432098766,370.641975308642,332.5308641975309,236.0987654320988,240.0987654320988
clay,364.0,368.0,403.0,457.0,452.0
sand,269.0,265.0,255.0,220.0,215.0
silt,367.0,367.0,342.0,323.0,333.0
bdod,125.0,127.0,129.0,129.0,130.0
cec,203.0,195.0,180.0,169.0,170.0
