depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.46,23.38,15.08,7.54
5-15cm,38.15,23.21,14.94,14.94
15-30cm,37.37,22.75,14.62,21.93
30-60cm,36.84,22.42,14.42,43.26
60-100cm,36.03,21.68,14.35,57.39
