depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,35.94,22.53,13.41,6.71
5-15cm,36.21,22.85,13.36,13.36
15-30cm,33.59,20.51,13.09,19.63
30-60cm,39.13,26.51,12.61,37.83
60-100cm,39.84,27.29,12.55,50.2
