crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,125.21,-0.018,-0.729,-0.114,0.78,180.59,0.0,0.8981,10.19,0.0,0.0,16.6684,116.57,12.9635,134.6,66.1813,58.1427,MEDIUM
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,125.21,0.499,0.326,0.386,1.24,347.07,125.21,0.915,8.5,0.0,0.0,17.9716,116.57,13.9985,134.6,54.6754,58.1891,MEDIUM
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,125.21,1.237,0.792,0.864,1.419,454.43,125.21,1.0,0.0,1.8426,4.21,19.4959,116.57,19.2855,170.56,39.0188,56.0295,MEDIUM
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,125.21,0.302,0.448,0.52,0.612,271.87,90.04,1.0,0.0,51.4305,116.57,24.8768,134.6,26.3024,215.92,24.0743,51.2111,NOT_SUITABLE
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,125.21,-1.319,0.143,0.113,0.508,99.02,0.0,0.9816,1.84,50.1298,112.36,26.9082,130.39,33.9005,256.68,15.4936,43.8293,NOT_SUITABLE
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,125.21,-1.365,-0.396,-0.533,-0.924,20.04,0.0,0.4857,51.43,0.0,0.0,4.3839,18.04,28.8074,204.64,3.6521,36.8265,MEDIUM
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,125.21,1.883,1.564,1.395,1.383,766.58,125.21,0.4987,50.13,0.0,0.0,5.3209,18.04,40.3727,268.17,19.4323,38.8256,HIGH
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,125.21,1.844,1.374,1.31,1.236,793.22,79.35,1.0,0.0,13.8579,18.04,5.7639,18.04,49.0414,334.6,16.6684,33.1318,HIGH
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,125.21,-0.976,1.407,1.411,1.453,59.41,39.29,1.0,0.0,15.6674,18.04,18.8465,53.99,47.8264,334.6,17.9716,27.8556,HIGH
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,125.21,-0.482,1.823,1.307,1.464,32.77,0.0,0.8614,13.86,0.0,0.0,29.0588,81.32,48.4831,355.79,19.4959,21.8164,HIGH
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,125.21,1.326,1.977,1.514,1.611,143.09,85.29,0.8433,15.67,0.0,0.0,46.332,126.28,52.5024,403.43,24.8768,19.773,NOT_SUITABLE
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,125.21,1.706,1.923,1.535,1.648,179.6,82.58,1.0,0.0,0.0,0.0,62.4265,186.6,56.4136,480.03,26.9082,13.3601,NOT_SUITABLE
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,125.21,-0.018,0.282,1.638,1.551,36.51,43.26,1.0,0.0,38.7418,35.95,76.9092,250.13,62.3528,581.93,4.3839,13.8879,NOT_SUITABLE
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,125.21,-1.605,0.457,1.479,1.504,8.39,5.21,1.0,0.0,83.7862,81.32,85.7108,316.57,63.6962,650.22,5.3209,12.9635,NOT_SUITABLE
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,125.21,-1.113,0.603,1.47,1.502,13.59,0.0,0.6126,38.74,89.2416,90.33,67.9206,280.61,66.135,732.71,5.7639,13.9985,NOT_SUITABLE
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,125.21,-1.155,0.989,1.819,1.498,10.53,0.0,0.1621,83.79,90.6884,105.28,60.456,274.47,61.6229,717.58,18.8465,19.2855,NOT_SUITABLE
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,125.21,-2.864,-1.667,1.798,1.481,10.89,0.0,0.1076,89.24,94.3904,123.84,55.8943,277.14,55.0556,672.61,29.0588,26.3024,NOT_SUITABLE
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,125.21,-1.48,-1.99,1.884,1.476,10.81,0.0,0.0931,90.69,83.2071,129.97,53.1577,293.43,48.4634,612.3,46.332,33.9005,NOT_SUITABLE
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,125.21,-1.711,-1.565,-1.766,1.479,7.36,0.0,0.0561,94.39,36.7621,66.44,54.5673,331.8,42.0337,548.77,62.4265,28.8074,NOT_SUITABLE
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,125.21,0.055,-1.334,0.125,1.508,26.23,0.0,0.1679,83.21,21.5846,39.22,51.2155,333.66,37.3045,482.33,76.9092,40.3727,NOT_SUITABLE
