depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.54,26.07,13.48,6.74
5-15cm,38.86,25.37,13.49,13.49
15-30cm,38.79,25.49,13.29,19.94
30-60cm,37.91,24.55,13.37,40.1
60-100cm,36.81,23.44,13.37,53.5
